user_id,product_id,delivery_date,subscription_tier,returned,feedback_rating
424,179,2025-02-11,Budget,False,4.0
424,411,2025-02-11,Budget,False,4.0
714,49,2024-10-18,Budget,False,5.0
714,133,2024-10-18,Budget,False,3.0
714,370,2024-10-18,Budget,False,2.0
714,56,2024-10-18,Budget,False,1.0
714,452,2024-10-18,Budget,False,5.0
306,406,2025-01-29,Budget,False,3.0
306,138,2025-01-29,Budget,True,
306,16,2025-01-29,Budget,False,5.0
288,1,2024-11-30,Budget,False,5.0
288,134,2024-11-30,Budget,False,5.0
288,394,2024-11-30,Budget,False,3.0
525,335,2025-02-28,Mid-range,False,2.0
525,465,2025-02-28,Mid-range,False,4.0
525,238,2025-02-28,Mid-range,True,
525,213,2025-02-28,Mid-range,False,3.0
584,474,2025-02-11,Budget,False,5.0
584,34,2025-02-11,Budget,False,3.0
584,344,2025-02-11,Budget,True,
763,464,2024-10-08,Mid-range,False,4.0
763,216,2024-10-08,Mid-range,False,4.0
763,475,2024-10-08,Mid-range,False,5.0
785,323,2024-11-08,Mid-range,False,1.0
785,251,2024-11-08,Mid-range,False,1.0
785,286,2024-11-08,Mid-range,False,1.0
785,362,2024-11-08,Mid-range,False,3.0
651,264,2024-12-28,Budget,False,2.0
651,429,2024-12-28,Budget,False,2.0
651,51,2024-12-28,Budget,False,3.0
651,107,2024-12-28,Budget,True,
651,40,2024-12-28,Budget,True,
989,288,2024-09-27,Mid-range,False,5.0
989,381,2024-09-27,Mid-range,False,1.0
989,261,2024-09-27,Mid-range,False,1.0
989,52,2024-09-27,Mid-range,False,4.0
92,457,2024-10-25,Mid-range,False,5.0
92,405,2024-10-25,Mid-range,False,3.0
92,219,2024-10-25,Mid-range,True,
92,18,2024-10-25,Mid-range,False,2.0
92,145,2024-10-25,Mid-range,False,5.0
128,12,2025-03-10,Mid-range,True,
128,299,2025-03-10,Mid-range,False,2.0
128,203,2025-03-10,Mid-range,False,1.0
111,44,2024-09-26,Budget,False,3.0
111,190,2024-09-26,Budget,True,
111,189,2024-09-26,Budget,False,3.0
111,260,2024-09-26,Budget,False,2.0
111,418,2024-09-26,Budget,False,2.0
278,290,2025-01-30,Mid-range,True,
278,491,2025-01-30,Mid-range,True,
278,453,2025-01-30,Mid-range,True,
278,235,2025-01-30,Mid-range,False,3.0
152,371,2025-03-09,Premium,False,5.0
152,324,2025-03-09,Premium,False,3.0
152,42,2025-03-09,Premium,False,4.0
152,168,2025-03-09,Premium,True,
425,313,2025-01-13,Budget,False,2.0
425,142,2025-01-13,Budget,False,3.0
425,151,2025-01-13,Budget,True,
32,113,2024-12-12,Premium,False,2.0
32,22,2024-12-12,Premium,False,4.0
32,208,2024-12-12,Premium,False,1.0
276,442,2025-02-25,Mid-range,False,3.0
276,212,2025-02-25,Mid-range,True,
276,112,2025-02-25,Mid-range,True,
87,281,2024-11-16,Budget,False,4.0
87,27,2024-11-16,Budget,True,
87,225,2024-11-16,Budget,False,2.0
87,179,2024-11-16,Budget,False,5.0
87,142,2024-11-16,Budget,False,3.0
25,32,2024-11-03,Premium,True,
25,26,2024-11-03,Premium,True,
25,363,2024-11-03,Premium,False,2.0
25,59,2024-11-03,Premium,False,4.0
25,226,2024-11-03,Premium,False,1.0
221,192,2024-11-13,Budget,False,2.0
221,51,2024-11-13,Budget,False,5.0
221,295,2024-11-13,Budget,True,
653,288,2025-02-21,Mid-range,True,
653,334,2025-02-21,Mid-range,True,
653,388,2025-02-21,Mid-range,True,
653,220,2025-02-21,Mid-range,False,4.0
375,221,2024-10-31,Mid-range,False,1.0
375,105,2024-10-31,Mid-range,True,
375,343,2024-10-31,Mid-range,False,1.0
375,166,2024-10-31,Mid-range,False,4.0
583,281,2025-01-04,Budget,False,4.0
583,243,2025-01-04,Budget,False,5.0
583,401,2025-01-04,Budget,True,
583,450,2025-01-04,Budget,False,2.0
583,262,2025-01-04,Budget,False,1.0
424,487,2024-11-24,Budget,False,5.0
424,74,2024-11-24,Budget,False,1.0
424,264,2024-11-24,Budget,False,5.0
424,138,2024-11-24,Budget,False,5.0
18,247,2024-11-10,Mid-range,False,1.0
18,130,2024-11-10,Mid-range,False,3.0
18,83,2024-11-10,Mid-range,False,2.0
18,424,2024-11-10,Mid-range,False,5.0
976,88,2024-10-28,Budget,False,3.0
976,86,2024-10-28,Budget,False,3.0
976,316,2024-10-28,Budget,False,1.0
976,374,2024-10-28,Budget,False,2.0
859,355,2025-01-11,Budget,False,3.0
859,49,2025-01-11,Budget,False,2.0
859,452,2025-01-11,Budget,False,5.0
859,132,2025-01-11,Budget,False,4.0
859,34,2025-01-11,Budget,False,4.0
711,150,2025-01-01,Premium,False,1.0
711,7,2025-01-01,Premium,True,
711,4,2025-01-01,Premium,False,4.0
711,53,2025-01-01,Premium,True,
246,33,2024-10-14,Mid-range,True,
246,467,2024-10-14,Mid-range,True,
246,187,2024-10-14,Mid-range,False,3.0
466,444,2024-11-11,Mid-range,True,
466,176,2024-11-11,Mid-range,False,3.0
466,389,2024-11-11,Mid-range,False,2.0
466,161,2024-11-11,Mid-range,False,3.0
133,103,2025-02-22,Budget,False,4.0
133,321,2025-02-22,Budget,False,5.0
133,418,2025-02-22,Budget,True,
133,500,2025-02-22,Budget,False,5.0
133,132,2025-02-22,Budget,False,1.0
355,153,2025-01-21,Budget,False,3.0
355,338,2025-01-21,Budget,True,
355,72,2025-01-21,Budget,True,
355,283,2025-01-21,Budget,False,5.0
648,494,2024-10-07,Mid-range,False,4.0
648,465,2024-10-07,Mid-range,False,1.0
648,441,2024-10-07,Mid-range,False,2.0
144,186,2025-02-20,Mid-range,True,
144,491,2025-02-20,Mid-range,False,5.0
144,292,2025-02-20,Mid-range,True,
144,124,2025-02-20,Mid-range,True,
144,458,2025-02-20,Mid-range,False,4.0
23,76,2024-10-03,Premium,True,
23,373,2024-10-03,Premium,False,4.0
23,492,2024-10-03,Premium,False,3.0
23,64,2024-10-03,Premium,False,2.0
272,423,2024-10-21,Premium,False,2.0
272,300,2024-10-21,Premium,False,1.0
272,358,2024-10-21,Premium,False,5.0
272,430,2024-10-21,Premium,False,3.0
79,14,2024-11-25,Mid-range,False,3.0
79,304,2024-11-25,Mid-range,True,
79,383,2024-11-25,Mid-range,True,
79,424,2024-11-25,Mid-range,False,2.0
714,74,2024-11-17,Budget,False,1.0
714,313,2024-11-17,Budget,False,2.0
714,481,2024-11-17,Budget,True,
780,50,2024-10-10,Budget,False,4.0
780,361,2024-10-10,Budget,True,
780,472,2024-10-10,Budget,True,
780,429,2024-10-10,Budget,False,4.0
780,257,2024-10-10,Budget,False,3.0
357,34,2024-10-12,Budget,False,4.0
357,90,2024-10-12,Budget,False,5.0
357,218,2024-10-12,Budget,False,1.0
602,371,2025-01-30,Premium,False,2.0
602,82,2025-01-30,Premium,False,4.0
602,320,2025-01-30,Premium,False,5.0
602,226,2025-01-30,Premium,False,3.0
316,248,2025-02-25,Budget,False,5.0
316,189,2025-02-25,Budget,False,1.0
316,71,2025-02-25,Budget,False,5.0
316,41,2025-02-25,Budget,False,1.0
316,50,2025-02-25,Budget,False,4.0
10,314,2024-10-31,Premium,False,1.0
10,96,2024-10-31,Premium,False,5.0
10,32,2024-10-31,Premium,False,2.0
10,199,2024-10-31,Premium,False,1.0
718,447,2024-11-20,Budget,False,2.0
718,189,2024-11-20,Budget,False,2.0
718,267,2024-11-20,Budget,False,4.0
718,305,2024-11-20,Budget,False,5.0
718,377,2024-11-20,Budget,False,2.0
787,305,2025-01-10,Budget,False,1.0
787,107,2025-01-10,Budget,False,4.0
787,399,2025-01-10,Budget,True,
787,338,2025-01-10,Budget,False,2.0
140,374,2024-12-06,Budget,False,1.0
140,354,2024-12-06,Budget,False,3.0
140,88,2024-12-06,Budget,False,5.0
140,264,2024-12-06,Budget,False,5.0
103,307,2024-10-09,Budget,False,3.0
103,51,2024-10-09,Budget,False,2.0
103,374,2024-10-09,Budget,False,3.0
546,355,2024-11-11,Budget,False,4.0
546,497,2024-11-11,Budget,False,3.0
546,75,2024-11-11,Budget,False,1.0
546,100,2024-11-11,Budget,False,5.0
969,284,2024-11-17,Mid-range,False,2.0
969,8,2024-11-17,Mid-range,False,5.0
969,148,2024-11-17,Mid-range,False,5.0
969,459,2024-11-17,Mid-range,True,
194,476,2024-10-18,Mid-range,False,5.0
194,52,2024-10-18,Mid-range,False,3.0
194,213,2024-10-18,Mid-range,True,
194,466,2024-10-18,Mid-range,False,2.0
329,342,2025-01-29,Budget,False,1.0
329,16,2025-01-29,Budget,False,5.0
329,273,2025-01-29,Budget,True,
837,238,2024-11-07,Mid-range,False,1.0
837,20,2024-11-07,Mid-range,True,
837,337,2024-11-07,Mid-range,False,3.0
837,114,2024-11-07,Mid-range,False,5.0
712,299,2024-09-25,Mid-range,False,2.0
712,253,2024-09-25,Mid-range,False,5.0
712,334,2024-09-25,Mid-range,False,4.0
712,46,2024-09-25,Mid-range,False,5.0
579,425,2024-10-03,Mid-range,True,
579,69,2024-10-03,Mid-range,False,5.0
579,337,2024-10-03,Mid-range,True,
579,491,2024-10-03,Mid-range,False,4.0
284,232,2025-03-03,Budget,False,1.0
284,35,2025-03-03,Budget,False,4.0
284,44,2025-03-03,Budget,False,3.0
754,304,2025-01-30,Mid-range,True,
754,290,2025-01-30,Mid-range,False,2.0
754,185,2025-01-30,Mid-range,True,
46,329,2025-01-20,Budget,False,5.0
46,285,2025-01-20,Budget,False,5.0
46,71,2025-01-20,Budget,False,4.0
46,170,2025-01-20,Budget,False,2.0
46,490,2025-01-20,Budget,False,1.0
31,157,2025-01-29,Premium,False,3.0
31,199,2025-01-29,Premium,False,3.0
31,250,2025-01-29,Premium,False,3.0
31,347,2025-01-29,Premium,True,
31,175,2025-01-29,Premium,False,4.0
504,57,2024-10-01,Premium,False,3.0
504,363,2024-10-01,Premium,False,4.0
504,194,2024-10-01,Premium,True,
504,70,2024-10-01,Premium,False,5.0
89,84,2025-01-31,Budget,False,1.0
89,214,2025-01-31,Budget,False,5.0
89,190,2025-01-31,Budget,True,
89,255,2025-01-31,Budget,False,1.0
477,419,2024-12-09,Premium,False,2.0
477,382,2024-12-09,Premium,False,4.0
477,486,2024-12-09,Premium,False,4.0
477,358,2024-12-09,Premium,False,5.0
477,168,2024-12-09,Premium,True,
548,345,2025-01-30,Budget,True,
548,206,2025-01-30,Budget,False,5.0
548,134,2025-01-30,Budget,False,5.0
548,72,2025-01-30,Budget,False,5.0
871,88,2024-09-28,Budget,False,4.0
871,159,2024-09-28,Budget,True,
871,316,2024-09-28,Budget,False,4.0
871,6,2024-09-28,Budget,False,5.0
709,147,2024-10-21,Mid-range,False,5.0
709,465,2024-10-21,Mid-range,False,3.0
709,203,2024-10-21,Mid-range,False,4.0
709,456,2024-10-21,Mid-range,False,2.0
874,126,2025-02-11,Premium,False,4.0
874,32,2025-02-11,Premium,False,3.0
874,194,2025-02-11,Premium,False,4.0
874,113,2025-02-11,Premium,False,5.0
874,24,2025-02-11,Premium,False,2.0
97,67,2024-11-06,Budget,False,2.0
97,403,2024-11-06,Budget,False,1.0
97,54,2024-11-06,Budget,False,1.0
97,50,2024-11-06,Budget,False,2.0
97,374,2024-11-06,Budget,False,5.0
561,250,2024-12-29,Premium,False,1.0
561,492,2024-12-29,Premium,False,5.0
561,215,2024-12-29,Premium,False,4.0
561,351,2024-12-29,Premium,False,5.0
150,211,2025-01-27,Mid-range,False,5.0
150,201,2025-01-27,Mid-range,True,
150,266,2025-01-27,Mid-range,False,1.0
454,306,2024-12-14,Mid-range,False,3.0
454,237,2024-12-14,Mid-range,True,
454,367,2024-12-14,Mid-range,False,5.0
454,91,2024-12-14,Mid-range,False,2.0
337,255,2025-01-16,Budget,False,2.0
337,451,2025-01-16,Budget,False,5.0
337,283,2025-01-16,Budget,False,5.0
337,174,2025-01-16,Budget,False,1.0
504,19,2024-11-20,Premium,False,2.0
504,154,2024-11-20,Premium,False,5.0
504,400,2024-11-20,Premium,False,1.0
504,324,2024-11-20,Premium,False,1.0
504,188,2024-11-20,Premium,False,2.0
333,455,2024-10-20,Budget,False,5.0
333,95,2024-10-20,Budget,True,
333,403,2024-10-20,Budget,False,4.0
963,40,2024-11-19,Budget,False,2.0
963,307,2024-11-19,Budget,False,2.0
963,401,2024-11-19,Budget,False,1.0
963,109,2024-11-19,Budget,True,
79,21,2025-01-26,Mid-range,False,2.0
79,146,2025-01-26,Mid-range,False,2.0
79,421,2025-01-26,Mid-range,False,4.0
79,381,2025-01-26,Mid-range,False,1.0
90,197,2024-10-18,Mid-range,True,
90,412,2024-10-18,Mid-range,False,4.0
90,162,2024-10-18,Mid-range,False,3.0
90,238,2024-10-18,Mid-range,False,1.0
68,167,2025-02-15,Mid-range,False,2.0
68,203,2025-02-15,Mid-range,False,3.0
68,182,2025-02-15,Mid-range,False,1.0
68,17,2025-02-15,Mid-range,False,3.0
68,121,2025-02-15,Mid-range,False,5.0
883,75,2024-10-22,Budget,True,
883,385,2024-10-22,Budget,False,2.0
883,454,2024-10-22,Budget,False,3.0
961,288,2024-12-28,Mid-range,False,3.0
961,424,2024-12-28,Mid-range,False,1.0
961,356,2024-12-28,Mid-range,True,
961,58,2024-12-28,Mid-range,True,
630,405,2024-12-26,Mid-range,False,1.0
630,73,2024-12-26,Mid-range,True,
630,327,2024-12-26,Mid-range,False,5.0
630,464,2024-12-26,Mid-range,False,5.0
630,207,2024-12-26,Mid-range,False,1.0
190,407,2024-10-25,Budget,False,5.0
190,134,2024-10-25,Budget,False,2.0
190,206,2024-10-25,Budget,False,2.0
190,344,2024-10-25,Budget,False,1.0
190,406,2024-10-25,Budget,True,
207,277,2025-01-24,Mid-range,False,2.0
207,476,2025-01-24,Mid-range,False,2.0
207,393,2025-01-24,Mid-range,False,3.0
563,98,2024-10-01,Premium,False,3.0
563,315,2024-10-01,Premium,False,5.0
563,378,2024-10-01,Premium,False,2.0
480,159,2025-02-25,Budget,False,3.0
480,119,2025-02-25,Budget,False,3.0
480,301,2025-02-25,Budget,False,1.0
480,385,2025-02-25,Budget,False,5.0
62,261,2024-12-13,Mid-range,True,
62,198,2024-12-13,Mid-range,False,4.0
62,393,2024-12-13,Mid-range,False,3.0
31,188,2024-11-28,Premium,False,4.0
31,157,2024-11-28,Premium,True,
31,139,2024-11-28,Premium,False,2.0
31,353,2024-11-28,Premium,False,5.0
504,113,2025-01-13,Premium,False,5.0
504,310,2025-01-13,Premium,False,3.0
504,195,2025-01-13,Premium,True,
504,30,2025-01-13,Premium,False,5.0
504,409,2025-01-13,Premium,False,4.0
615,187,2024-10-12,Mid-range,True,
615,191,2024-10-12,Mid-range,True,
615,182,2024-10-12,Mid-range,False,3.0
615,396,2024-10-12,Mid-range,True,
615,11,2024-10-12,Mid-range,False,4.0
167,193,2025-01-15,Mid-range,False,3.0
167,146,2025-01-15,Mid-range,False,3.0
167,458,2025-01-15,Mid-range,False,4.0
167,12,2025-01-15,Mid-range,False,2.0
164,491,2025-02-21,Mid-range,False,3.0
164,431,2025-02-21,Mid-range,False,3.0
164,203,2025-02-21,Mid-range,False,5.0
164,127,2025-02-21,Mid-range,False,4.0
635,380,2024-11-17,Budget,False,3.0
635,35,2024-11-17,Budget,False,4.0
635,141,2024-11-17,Budget,True,
635,106,2024-11-17,Budget,False,1.0
523,73,2024-11-21,Mid-range,False,1.0
523,18,2024-11-21,Mid-range,True,
523,216,2024-11-21,Mid-range,False,1.0
523,21,2024-11-21,Mid-range,False,4.0
523,415,2024-11-21,Mid-range,True,
995,361,2025-02-11,Budget,False,3.0
995,236,2025-02-11,Budget,False,2.0
995,116,2025-02-11,Budget,False,3.0
995,6,2025-02-11,Budget,False,1.0
995,248,2025-02-11,Budget,True,
797,318,2024-12-09,Mid-range,False,5.0
797,298,2024-12-09,Mid-range,False,2.0
797,29,2024-12-09,Mid-range,False,1.0
919,359,2024-09-23,Budget,False,3.0
919,189,2024-09-23,Budget,False,5.0
919,151,2024-09-23,Budget,True,
919,109,2024-09-23,Budget,False,3.0
146,1,2024-12-27,Budget,False,3.0
146,385,2024-12-27,Budget,True,
146,93,2024-12-27,Budget,False,3.0
146,361,2024-12-27,Budget,True,
236,108,2025-02-12,Premium,False,2.0
236,358,2025-02-12,Premium,False,3.0
236,195,2025-02-12,Premium,True,
709,234,2024-11-22,Mid-range,False,2.0
709,412,2024-11-22,Mid-range,False,3.0
709,29,2024-11-22,Mid-range,False,1.0
709,297,2024-11-22,Mid-range,False,5.0
709,130,2024-11-22,Mid-range,False,5.0
48,373,2025-02-24,Premium,False,3.0
48,310,2025-02-24,Premium,False,5.0
48,387,2025-02-24,Premium,False,5.0
364,3,2025-01-01,Budget,False,1.0
364,62,2025-01-01,Budget,False,2.0
364,267,2025-01-01,Budget,True,
147,23,2025-01-13,Mid-range,True,
147,48,2025-01-13,Mid-range,False,3.0
147,441,2025-01-13,Mid-range,True,
147,91,2025-01-13,Mid-range,False,3.0
147,339,2025-01-13,Mid-range,True,
374,168,2024-11-23,Premium,True,
374,250,2024-11-23,Premium,False,1.0
374,110,2024-11-23,Premium,False,5.0
374,398,2024-11-23,Premium,False,5.0
3,2,2025-01-12,Budget,False,5.0
3,84,2025-01-12,Budget,False,1.0
3,426,2025-01-12,Budget,False,2.0
3,125,2025-01-12,Budget,False,2.0
944,479,2024-09-22,Mid-range,False,3.0
944,279,2024-09-22,Mid-range,False,3.0
944,334,2024-09-22,Mid-range,False,2.0
901,241,2025-02-04,Budget,False,2.0
901,437,2025-02-04,Budget,True,
901,446,2025-02-04,Budget,True,
901,265,2025-02-04,Budget,False,5.0
349,113,2024-11-28,Premium,False,4.0
349,57,2024-11-28,Premium,False,1.0
349,382,2024-11-28,Premium,True,
349,175,2024-11-28,Premium,False,1.0
349,330,2024-11-28,Premium,False,3.0
392,332,2024-10-02,Budget,False,3.0
392,232,2024-10-02,Budget,False,2.0
392,125,2024-10-02,Budget,False,1.0
793,449,2024-10-17,Mid-range,False,4.0
793,421,2024-10-17,Mid-range,False,5.0
793,204,2024-10-17,Mid-range,False,5.0
793,246,2024-10-17,Mid-range,True,
793,405,2024-10-17,Mid-range,False,4.0
269,268,2024-10-08,Mid-range,False,2.0
269,203,2024-10-08,Mid-range,False,1.0
269,123,2024-10-08,Mid-range,False,4.0
269,467,2024-10-08,Mid-range,False,2.0
269,11,2024-10-08,Mid-range,False,5.0
779,234,2024-10-04,Mid-range,True,
779,421,2024-10-04,Mid-range,False,2.0
779,249,2024-10-04,Mid-range,True,
779,388,2024-10-04,Mid-range,False,2.0
896,102,2025-02-03,Mid-range,False,2.0
896,369,2025-02-03,Mid-range,False,3.0
896,156,2025-02-03,Mid-range,False,4.0
896,46,2025-02-03,Mid-range,False,5.0
896,282,2025-02-03,Mid-range,True,
711,387,2025-02-14,Premium,False,5.0
711,322,2025-02-14,Premium,False,2.0
711,59,2025-02-14,Premium,False,4.0
711,171,2025-02-14,Premium,False,4.0
711,76,2025-02-14,Premium,True,
707,64,2024-12-06,Premium,False,2.0
707,144,2024-12-06,Premium,False,3.0
707,351,2024-12-06,Premium,False,3.0
707,85,2024-12-06,Premium,False,2.0
707,205,2024-12-06,Premium,False,1.0
155,301,2024-09-18,Budget,False,5.0
155,137,2024-09-18,Budget,False,2.0
155,27,2024-09-18,Budget,False,4.0
378,290,2024-11-30,Mid-range,True,
378,469,2024-11-30,Mid-range,False,3.0
378,425,2024-11-30,Mid-range,False,2.0
701,44,2024-12-07,Budget,True,
701,270,2024-12-07,Budget,False,5.0
701,446,2024-12-07,Budget,True,
430,478,2025-01-04,Premium,True,
430,409,2025-01-04,Premium,False,1.0
430,420,2025-01-04,Premium,False,5.0
430,196,2025-01-04,Premium,False,4.0
982,343,2025-02-01,Mid-range,False,4.0
982,282,2025-02-01,Mid-range,True,
982,219,2025-02-01,Mid-range,False,1.0
982,158,2025-02-01,Mid-range,False,1.0
515,9,2024-11-02,Budget,False,4.0
515,120,2024-11-02,Budget,True,
515,305,2024-11-02,Budget,False,2.0
182,257,2024-12-24,Budget,True,
182,470,2024-12-24,Budget,False,1.0
182,372,2024-12-24,Budget,False,3.0
182,224,2024-12-24,Budget,False,1.0
182,103,2024-12-24,Budget,False,2.0
471,199,2024-12-27,Premium,False,2.0
471,169,2024-12-27,Premium,True,
471,139,2024-12-27,Premium,False,3.0
471,4,2024-12-27,Premium,True,
700,445,2024-12-18,Budget,False,4.0
700,190,2024-12-18,Budget,False,4.0
700,440,2024-12-18,Budget,False,2.0
700,138,2024-12-18,Budget,False,4.0
700,9,2024-12-18,Budget,False,1.0
861,58,2025-02-25,Mid-range,False,2.0
861,253,2025-02-25,Mid-range,False,3.0
861,221,2025-02-25,Mid-range,True,
861,375,2025-02-25,Mid-range,False,2.0
861,12,2025-02-25,Mid-range,False,5.0
724,225,2024-09-24,Budget,False,2.0
724,455,2024-09-24,Budget,True,
724,295,2024-09-24,Budget,False,4.0
724,344,2024-09-24,Budget,True,
685,471,2025-01-03,Budget,False,2.0
685,116,2025-01-03,Budget,False,3.0
685,231,2025-01-03,Budget,False,3.0
685,255,2025-01-03,Budget,False,4.0
685,313,2025-01-03,Budget,False,4.0
293,321,2024-12-02,Budget,False,1.0
293,44,2024-12-02,Budget,True,
293,101,2024-12-02,Budget,False,5.0
293,445,2024-12-02,Budget,False,5.0
293,9,2024-12-02,Budget,True,
896,453,2025-02-24,Mid-range,False,2.0
896,52,2025-02-24,Mid-range,False,5.0
896,469,2025-02-24,Mid-range,True,
896,278,2025-02-24,Mid-range,True,
160,13,2024-10-29,Mid-range,False,5.0
160,217,2024-10-29,Mid-range,True,
160,140,2024-10-29,Mid-range,False,1.0
480,34,2025-03-09,Budget,False,4.0
480,141,2025-03-09,Budget,True,
480,159,2025-03-09,Budget,False,2.0
480,38,2025-03-09,Budget,True,
480,232,2025-03-09,Budget,False,2.0
297,317,2024-10-23,Mid-range,False,3.0
297,155,2024-10-23,Mid-range,False,3.0
297,439,2024-10-23,Mid-range,False,2.0
297,228,2024-10-23,Mid-range,False,1.0
297,444,2024-10-23,Mid-range,True,
903,149,2025-03-10,Mid-range,False,4.0
903,124,2025-03-10,Mid-range,False,1.0
903,334,2025-03-10,Mid-range,False,3.0
903,92,2025-03-10,Mid-range,True,
473,48,2025-03-11,Mid-range,False,3.0
473,149,2025-03-11,Mid-range,False,5.0
473,136,2025-03-11,Mid-range,False,3.0
473,335,2025-03-11,Mid-range,True,
415,280,2025-02-10,Budget,False,4.0
415,338,2025-02-10,Budget,False,1.0
415,463,2025-02-10,Budget,False,1.0
952,245,2025-02-12,Mid-range,True,
952,416,2025-02-12,Mid-range,False,3.0
952,417,2025-02-12,Mid-range,False,1.0
952,158,2025-02-12,Mid-range,False,4.0
952,238,2025-02-12,Mid-range,False,5.0
95,41,2024-11-30,Budget,False,5.0
95,189,2024-11-30,Budget,False,1.0
95,137,2024-11-30,Budget,False,5.0
95,316,2024-11-30,Budget,False,5.0
95,365,2024-11-30,Budget,False,3.0
32,60,2024-11-08,Premium,False,1.0
32,376,2024-11-08,Premium,True,
32,26,2024-11-08,Premium,True,
32,423,2024-11-08,Premium,True,
940,150,2025-01-31,Premium,False,1.0
940,314,2025-01-31,Premium,False,1.0
940,96,2025-01-31,Premium,False,2.0
940,122,2025-01-31,Premium,True,
940,462,2025-01-31,Premium,False,4.0
364,41,2025-02-28,Budget,False,2.0
364,440,2025-02-28,Budget,False,1.0
364,236,2025-02-28,Budget,False,2.0
364,407,2025-02-28,Budget,True,
700,132,2024-09-22,Budget,False,1.0
700,463,2024-09-22,Budget,False,1.0
700,3,2024-09-22,Budget,False,3.0
700,447,2024-09-22,Budget,True,
700,163,2024-09-22,Budget,False,2.0
222,394,2025-02-28,Budget,False,4.0
222,120,2025-02-28,Budget,False,3.0
222,305,2025-02-28,Budget,False,2.0
222,316,2025-02-28,Budget,True,
382,180,2025-02-18,Budget,False,1.0
382,361,2025-02-18,Budget,False,1.0
382,232,2025-02-18,Budget,False,1.0
382,372,2025-02-18,Budget,False,1.0
382,160,2025-02-18,Budget,False,4.0
283,305,2025-01-22,Budget,False,4.0
283,128,2025-01-22,Budget,False,4.0
283,372,2025-01-22,Budget,False,5.0
727,59,2024-11-10,Premium,False,5.0
727,358,2024-11-10,Premium,False,5.0
727,195,2024-11-10,Premium,True,
727,427,2024-11-10,Premium,True,
1,445,2024-12-17,Budget,False,5.0
1,407,2024-12-17,Budget,False,5.0
1,474,2024-12-17,Budget,False,5.0
1,434,2024-12-17,Budget,False,2.0
535,297,2025-01-26,Mid-range,False,5.0
535,495,2025-01-26,Mid-range,True,
535,292,2025-01-26,Mid-range,False,1.0
730,123,2024-12-10,Mid-range,False,4.0
730,187,2024-12-10,Mid-range,False,4.0
730,92,2024-12-10,Mid-range,False,2.0
730,63,2024-12-10,Mid-range,False,2.0
806,90,2024-12-11,Budget,False,3.0
806,40,2024-12-11,Budget,False,3.0
806,3,2024-12-11,Budget,False,3.0
806,264,2024-12-11,Budget,True,
806,93,2024-12-11,Budget,False,3.0
835,419,2024-12-15,Premium,True,
835,150,2024-12-15,Premium,False,4.0
835,76,2024-12-15,Premium,False,3.0
835,347,2024-12-15,Premium,False,4.0
691,350,2025-01-09,Mid-range,False,3.0
691,461,2025-01-09,Mid-range,False,4.0
691,162,2025-01-09,Mid-range,False,4.0
691,444,2025-01-09,Mid-range,False,5.0
691,52,2025-01-09,Mid-range,False,1.0
487,152,2025-03-07,Mid-range,False,5.0
487,392,2025-03-07,Mid-range,True,
487,356,2025-03-07,Mid-range,False,5.0
487,33,2025-03-07,Mid-range,False,4.0
487,290,2025-03-07,Mid-range,False,1.0
140,365,2024-11-02,Budget,False,5.0
140,307,2024-11-02,Budget,False,5.0
140,190,2024-11-02,Budget,False,3.0
358,437,2024-11-28,Budget,False,1.0
358,355,2024-11-28,Budget,False,2.0
358,66,2024-11-28,Budget,False,1.0
358,54,2024-11-28,Budget,True,
358,438,2024-11-28,Budget,False,2.0
860,390,2024-09-29,Budget,True,
860,119,2024-09-29,Budget,True,
860,349,2024-09-29,Budget,False,5.0
860,414,2024-09-29,Budget,True,
860,403,2024-09-29,Budget,False,3.0
113,366,2024-09-19,Budget,False,4.0
113,301,2024-09-19,Budget,False,3.0
113,236,2024-09-19,Budget,False,2.0
113,49,2024-09-19,Budget,False,3.0
113,333,2024-09-19,Budget,True,
983,488,2024-11-22,Mid-range,False,4.0
983,115,2024-11-22,Mid-range,False,1.0
983,162,2024-11-22,Mid-range,True,
378,200,2024-12-17,Mid-range,False,2.0
378,235,2024-12-17,Mid-range,True,
378,251,2024-12-17,Mid-range,True,
130,293,2025-01-09,Mid-range,True,
130,253,2025-01-09,Mid-range,True,
130,263,2025-01-09,Mid-range,False,2.0
665,129,2024-09-28,Budget,False,5.0
665,328,2024-09-28,Budget,False,2.0
665,490,2024-09-28,Budget,False,2.0
665,460,2024-09-28,Budget,False,4.0
665,370,2024-09-28,Budget,False,2.0
757,169,2024-12-07,Premium,True,
757,363,2024-12-07,Premium,False,3.0
757,215,2024-12-07,Premium,False,3.0
839,206,2025-01-26,Budget,False,5.0
839,474,2025-01-26,Budget,True,
839,281,2025-01-26,Budget,False,3.0
655,364,2024-12-16,Budget,False,5.0
655,31,2024-12-16,Budget,False,2.0
655,6,2024-12-16,Budget,False,2.0
669,328,2024-09-17,Budget,False,1.0
669,44,2024-09-17,Budget,False,2.0
669,447,2024-09-17,Budget,True,
655,273,2025-01-10,Budget,False,3.0
655,445,2025-01-10,Budget,True,
655,380,2025-01-10,Budget,False,5.0
673,429,2024-10-19,Budget,False,5.0
673,163,2024-10-19,Budget,False,3.0
673,446,2024-10-19,Budget,False,2.0
673,90,2024-10-19,Budget,False,5.0
673,271,2024-10-19,Budget,False,1.0
